label	tokenized_title_okt
6	제분 영업 금액 수치
4	한국 기념 동판 제막식
4	김정남 암살 피고인 석방 문제 양국 갈등 번지
4	실각 위기 네타냐후 이스라엘 총리 유엔 총회 불참 예정
2	광란 시작 버지니아 전체 시드 배정
4	당국 미디어 국가 정책 조롱 말르다 언론 옥죄기
0	휴대폰 국내 생산 만대 전의 수치
0	개인 정보보호 관련 국가 공인 자격증 만들다
6	유일호 공공기관 가야 멀다 도감 개혁 주문
5	남북 공동 행사 가능성 평양 논의 추진
0	멤버십 개편 고객 반값 혜택
6	한미 반도체 주다 금액 현금 배당 계획
3	성과 발표 효성 금액
6	특징 엘리엇 개입 현대차 형제 동반 강세
6	증권 대출 금리 산정 변화 은행 이익 영향 제한
2	알사드 챔피언스리그 진출 정우영 풀타임
2	문성민 헌신 전광인 적응 현대 캐피탈 살리다 날개 공격수
0	개다 노트 겨냥 티저 광고 선전포고
4	마크 측근 측근 아프리카 출신 참모 프랑스 내각 입성
4	자동차 관세 결정 연기 제위 중요 신호
1	동장군 도착 경남 평년 기온 회복
6	주식 발행 전월 수치 증가 유상증자
6	코스피 기관 팔자 약세 코스닥 일만 고르다
0	통신비 인하 요금 정책 경쟁 활성화 접근
1	러시아 베틀 노프 심포니 내한 백건우 협연
5	이재오 탈당 제출 무소속 출마 회견
5	대통령 리비아 납치 구출 최선 하라 지시
0	스카이라이프 알뜰폰 판매 전용 금제 출시
0	화웨이 출시 보름 판매 만대 돌파
6	리테일 시간 도입 한식 간편 요리 세트 인기
6	상사 분기 영업 금액 수치 증가
1	중국 한류 만화 웹툰 베이징 국제 도서전 참가
4	악덕 기업 실명 공개 하청 기업 가혹 근무 강요 막다
2	리그 하나 남다 전북 진화 철옹성 김민재 웃다
0	한국 세계 디도스 공격 금액 국가
4	쿠데타 축출 무르시 이집트 대통령 사망
2	부활 시동 컵스 다르빗슈 시범 경기 이닝 무실점
5	금액 금액 희룡 제주 지사 면담
4	중국 일대일 변국 경제 통로 건설 성과
6	김기식 도덕성 논란 확산 금액 금융 술렁
1	신간 붓다 가리키다 종교
5	금액 대통령 구조조정 정부 서다 좋다 도출 속보
2	헤인즈 공백 메우다 메이스 역대 외국인 선수 대타 사례
4	트럼프 나다 금액 만남 고대 신년사 화답
6	증권 대형주 매력 부각 외국인 매수
3	경남 소식 미세먼지 전문 강사 육성 학교 교육
4	터키 공세 틈타다 시리아 용소 공격 모색
6	땅콩 회항 조현아 경영 복귀 초읽기 호텔 이사 유력
1	한국 독립운동 인명 사전 특별판
6	시중 통화량 기비 수치 년반 최고 증가
3	김우중 회장 빈소 놓이다 문재인 대통령 조화
2	크리스 데이비스 타석 연속 안타 역대 타이 기록
3	울산 신문 태화강 리길 걷기 대회 개최
4	푸틴 시민사회단체 반발 테러 법안 패키지 서명
4	잉크 뒤지다 쓸다 알바니아 총리 의회 답변 금액 공격 받다
5	한국 협상 건너가다 패스트 트랙 강경 투쟁 가열
0	쓰다 주파수 농어촌 무선인터넷 쓴다
0	과학 즐기다 과학 행사 여건
1	오다 포근하다 겨울 금액 겨울 축제 울상
2	김연경 시바 여자배구 클럽 챔피언십 준우승
5	통전 부장 김영철 남북 대강 대치 장기 가능성
0	아이 스마트폰 주다 이유 부모 수치
5	대통령 북핵 갈수록 악화 변국 확실하다 알다
2	호나우지뉴 축구 복귀 수도 훈련
0	정통부 실험실 창업 사업 공모 금액 규모
4	그리스 조기 총선 중도우파 신민당 승리 전망
0	삼성 전자 기술 공식 방송 단독 생중계
4	이스라엘 총선 출구조사 집권 리쿠드당 중도 연합 박빙
6	시장 금리 상승 전망 대출 금리 오르다
1	여행 수도권 한국 작다 프랑스 여행 떠나다
6	중부 발전 제주 복합 화력발전소 착공
0	국내외 인터넷 사업자 역차별 실태 점검 착수 대책 연내 마련
5	대통령 핵탄두 발언 김정은 겨냥 핵무기 망상 버리다
3	노조 활동 개입 영진 재판 모든 혐의 부인
0	강력하다 알파 인간 직관 방해 학습
0	어디 서든 파티 박스 스피커 눈길
6	안갯속 밉다 무역 협상 금액 달러 금액
1	부산 울산 경남 한파 주의보
6	특징 에너전트 금액 솔루션 공급 계약 급등
4	핵보유국 회의 베이징 개막 한반도 비핵화 논의 가능성
2	포체 티노 토트넘 감독 손흥민 윙백 기용 문제
4	고르바초프 러시아 서방 물리 물리 장벽
2	지기 대결 승자 최태웅 감독 석진욱 감독
3	언론노조 여야 방송 협상 중단
2	금액 울산 격돌 대구 전남도 결승 길목 대결
0	유튜브 영어 생방송 자동 영문 자막 붙다
2	한국인 감독 이끌다 남수단 축구 대표팀 대승 축제 분위기
6	금액 두산 그룹 회장 선임 경영 출범
4	트럼프 리비아 군벌 하프 타르 통화 사실 지지 선언
1	신간 남북 대화 걷다
1	신간 디지털 사회 아이 팔다 나라
5	단독 국감 강행 출구 찾기 이정현 단식 걸리다
4	산업 생산 증가 수치 시장 상치
5	최저임금 인상 고용부 환노 위서 질타
6	게시판 국민은행 미얀마 노동자 한국어 교실 열다
0	영업 이익 천억 돌파 깜짝 실적
4	트럼프 취임식 기부 행렬 일여 목표 달성
2	복귀전 강하다 류현진 밀워키 이닝 실점
6	르노 삼성 르노 마스터 사전 계약 돌입
0	인공 지능 박지성 나오다 서다 세계 월드컵
5	금액 사위 체계 자구 심사 폐지 법안 발의
6	금융 제재 재판 대심
4	카자흐 대선 토카 대통령 압도 승리 수치 득표
2	금액 조태룡 대표 비위 의혹 반박 모든 계약 합법
2	현대 모비스 꺾다 연승 단독 선두 질주
1	배움 재미 산업 관광지 공개
5	통일 박람회 광화문 광장 개막
6	국내 최대 복합 단지 청주 웰시 마지막 분양
5	전현희 택시 카풀 태스크포스 금액 기자회견
4	내전 시리아 다크 투어 리즘 움직임 우려 제기
4	교황 걸프 긴장 고조 우려 외교 대화 노력 촉구
4	덮이다 백두산 천지 부근 흰색 여우 목격
2	프로야구 롯데 경기 라디오 생중계
6	여의도 시범 아파트 신탁 재건축 주민 동의 수치 넘기다
6	토니모리 태극 제약 주식 전량 금액 처분 결정
0	만난 스마트 서도 흥행 몰이 이어지다
2	현대 캐피탈 세트 혈투 대한항공 극적 역전승
0	듀얼 스크린 브라질 출시 중남미 공략 가속
2	매체 레스터 시티 후임 사령탑 히딩크 물망
0	금액 우수 정보보호 기술 지정 제도 시행
2	선두 도로공사 벼랑 칼텍스 힘겹다 세트 승리
0	서다 속도 선보이다 공공장소 시연
1	연극 잇따르다 성추행 이윤택 연출 추다
1	하루키 신작 기사단 죽이다 돌파
5	대통령 한국 양적완화 정책 긍정 검토 증세 마지막 수단
2	그린 동료 듀랜트 언쟁 경기 출전 정지 징계
1	창비 세월호 육성 기록 판매 수익금 금액 기부
4	트럼프 쿠르드 공격 터키 경제 파괴 안전지대 만들다
5	이야기 나누다 정동영 장병완
0	중이온 속기 핵심 장치 성능 시험 성공 세계
2	연패 탈출 급선무 금액 롯데 감독 불펜 대기
4	짐바브웨 독재자 무가베 세로 사망 국민 반응 늘다
6	우리금융 지주 회장 은행 겸직 회장 손태 내정
5	사개특위 정개 특위 금액 맡다 금액 홍영표
4	들다 서다 문화재 돌리다 받다
2	선정 스포츠인 챔피언 골든 스테이
2	그래픽 축구 대표팀 월드컵 유니폼 공개
6	수상 스포츠 의류 제조업체 배럴 코스닥 상장
5	청문회 증인 선서
6	코스피 증시 호조 사흘 반등 공략
3	한국 관광 공사 중동 지역 유력 매체 언론인 초청
0	통신 대란 재발 막다 금액 투입
4	유엔 마약 단속 기구 수장 우산 혁명 강경 진압 인물 밀다
0	전자 비다 로고 상표 금액 광고 활용
4	이란 도부 시위 유혈 진압 민심 악화 관용 대응
2	아픔 딛다 일어서다 여자배구 표승주 역할 자다
4	독일 시간 인건비 금액 서다
5	리용 신임 총재 한국 평양 초청
6	성수 사태 사실 확인 우선 불완전 판매 손실보상
4	언론 태평양 탑재 잠수함 투입 태세
0	금액 사무소 금액 낭송 대회 개최
0	네이버 뉴스 수치 편집 부당 사람 부분
2	현대 모비스 개막 연승 질주 공동 전자랜드 패배
2	프로농구 사령탑 우승 후보 막판 연승
3	개회 사하다 윤석민
0	인터넷 업계 구글 독점 위반 조사해
2	나치 제스처 잉글랜드 축구 관중석 영구 추다 징계
1	하루 앞두다 불꽃 축제 마무리 작업 한창
4	한국 문화 로마 가을 물들다 한국 주간 개최
6	나이스 신평 금액 공사 유동성 대응 가능
0	중국산 모바일 게임 공습 대작 국내 시장 노리다
6	유위 니아 본점 광주 광역시 이전
4	새롭다 압박 대응 주목 일단 상황 주시
5	한미 회담 나오다 센티 제공
0	카카오 달러 해외 투자 유치 추진 실탄 마련
0	과잉 규제 안보 조처 붙다 구글 지도 반출 논란
4	중국 한류 때리다 지속 중국 진출 기업 치명
1	소설가 김금희 장편소설 마음 추다
4	트럼프 납세 자료 요구 국세청 제출 말르다
6	그래픽 인터넷 은행 출범
4	지중해 난민 표류 사태 재연 난민 타다 난민 구조선 묶이다
2	추신수 대타 나서다 사다 텍사스 끝내 기승
4	밉다 트럼프 이스라엘 네타냐후 통화 이란 위협 논의
5	대통령 기념 북핵 포기 합의 이행 강조 전망
1	대한민국 만화 대상 대통령 조석 작가
5	정상회담 역사 회담 앞두다 긴장 태세 유지
6	믿다 아파트 관리 경기 비리 적발
4	석탄 계획 석탄 동맹 가입
0	네이버 지도 애플 플레이 금액 개시
3	방송 편집 협회 전국 지역 신문 편집국 포럼
0	죽음 날씨 영향 끼치다
6	특징 관리종목 해제 대우조선 해양 강세
0	과학기술 현장 규제 점검 출범
6	특징 금액 랜드 실적 부진 급락
2	류현진 워싱턴 상대로 한미 통산 도전
0	게시판 미세먼지 대책 포럼
6	라면 수출 질주 달러 돌파 실시
2	관영 매체 통일 농구 북단 평양 도착 보도
4	언론 화웨이 스마트폰 부품 수치 한미 기업 의존
4	사면초가 몰리다 이탈리아 연정 내부 분열 금액 연쇄 이탈
5	선관위 수상 경력 부풀리다 배현진 서면 경고
6	경기 지표 부진 골드만삭스 금리 인상 예상 시기
3	게시판 한국 기자 협회 국경없는기자회 공동 토론회
4	네덜란드 크다 협력 협정 찬반 국민투표
3	대구 경북 맑다 구름 많아지다 아침 기온
3	코바코 스마트 광고 아카데미 개설 예비 광고인 교육
4	랴오닝 기술 개발 일대일 첨단 기술 인력 집결
0	페이스북 가상 화폐 관심 중국 결제 시장 선점 노리다
3	게시판 한국 기자 협회 사랑 열매 금액 기부
0	네이버 주소록 암호 잠그다 기능 도입
5	조국 통일 민주주의 전선 결성 중앙 보고 열리다
2	경남 네게바 아디다스 탱고 어워드 수상자
1	신간 생각 버리다 심리학 배우 액트 아웃
0	과학기술 분야 출연 예산 금액 수치
6	입점 판매 편의 강화 동반성 생태계 조성
2	여자농구 신한은행 인천 개막전 승용차 경품
0	개다 노트 호주 인도 출시 여국 확대
0	사전예약 시작 금액 최대 금액
1	벚꽃 평년 일찍 피다 서귀포 개화
0	구글 진화 어디 당신 얼굴 알아보다 일정 알다 주다
5	이산가족 행사 금강산 시설 보수 착수
2	스타 레스터 시티 홀로 훈련 중국 갈다
0	어도비 플래시 사라지다
0	삼성 휴대폰 평균 판매 가격 국내 달러 해외 달러
5	통일 대박 지지도 하락 국민 수치 북한
4	이란 고위 인사 우리 영국 유조선 억류
2	바르사 듀오 백승호 이승우 복귀 프로 계약 준비
2	허수 맹활약 현대 캐피탈 화재 완승
6	제주 클래스 진행
0	강남 빌리다 일상 팝업 스토어 개장
4	육아휴직 아빠 아이 낳다 극적 스페인 연구 결과
4	탈레반 도하 협상 아프간 철수 영구 평화 정착 논의
4	코미디언 스튜어트 트럼프 어린이 칭얼 독설
6	최대 주주 투자 변경
5	금액 탈당 회견 일제 비판 금액 사퇴
1	나흘 맹추 이어지다 대관령 겨울
0	하반기 휴대전화 스팸 음성 증가 문자 감소
4	이스라엘 이란 핵무기 시설 발각 파괴 이란 거짓
0	카카오 임지훈 대표 인공 지능 비서 같다 카카오 만들다
6	유니 테스트 하이닉스 금액 반도체 장비 공급 계약
0	한국 서피스 프로 공개
4	브라운 총리 브렉 시트 이제 시민 나서다
1	서울 경기 호우 주의보 대부분 해제 금액 북부 유지
4	도쿄 국기관 방문 트럼프 아베
5	재외국민 개헌 국민투표 참여 개정 요구
0	멸종위기 동물 보호 오프라인 캠페인 진행
0	실물 사진 유출 둥글다 모서리 화면 얇다 베젤 특징
1	덥다 크다 교차 주의 제주 풍랑 주의보
1	울산 사흘 강풍 주의보 강수량 최대 예상
3	수능 교재 판매 강제 벌금 금액 시장 경쟁 제한
2	프로야구 경기 일정 발표 정규 리그 종료
2	월드컵 수비 핵심 박주호 윙백 풀백 편하다
4	유나 가난하다 이라크 반정부 시위 유전 점거
0	엔터 분기 영업 금액 수치
1	여행 제주 바다 계곡 무더위 날리다 여름 축제
1	송파구 문화제 개막 천년 고도 서울 열다
6	국내 선사 발주 중국 수주 한국
2	찌워 산다 류현진 강정호 몸무게 근육 증가
